row_id,source_row_id,log_id,user_id,device_type,os,app_version,event_type,session_duration,bytes_sent,bytes_received,login_time,logout_time,is_success
logs-row-0001335,log-0001335,log-0001335,user-00135,tablet,iOS,2.4.1,login,234,1785,2195,1800100125,1800100359,1
logs-row-0001336,log-0001336,log-0001336,user-00136,phone,iOS,2.4.0,purchase,252,1816,2232,1800100200,1800100452,1
logs-row-0001337,log-0001337,log-0001337,user-00137,laptop,iOS,2.5.1,login_failed,45,1847,2269,1800100275,1800100320,0
logs-row-0001338,log-0001338,log-0001338,user-00138,desktop,iOS,2.5.0,view,290,1878,2306,1800100350,1800100640,1
logs-row-0001339,log-0001339,log-0001339,user-00139,tablet,iOS,2.4.1,logout,313,1909,2343,1800100425,1800100738,1
logs-row-0001340,log-0001340,log-0001340,user-00140,phone,iOS,2.4.0,login,331,1940,2380,1800100500,1800100831,1
logs-row-0001341,log-0001341,log-0001341,user-00141,laptop,iOS,2.5.1,purchase,346,1971,2417,1800100575,1800100921,1
logs-row-0001342,log-0001342,log-0001342,user-00142,desktop,iOS,2.5.0,login_failed,45,2002,2454,1800100650,1800100695,0
logs-row-0001343,log-0001343,log-0001343,user-00143,tablet,iOS,2.4.1,view,387,2033,2491,1800100725,1800101112,1
logs-row-0001344,log-0001344,log-0001344,user-00144,phone,iOS,2.4.0,logout,408,2064,2528,1800100800,1800101208,1
logs-row-0001345,log-0001345,log-0001345,user-00145,laptop,iOS,2.5.1,login,422,2095,2565,1800100875,1800101297,1
logs-row-0001346,log-0001346,log-0001346,user-00146,desktop,iOS,2.5.0,purchase,440,2126,2602,1800100950,1800101390,1
logs-row-0001347,log-0001347,log-0001347,user-00147,tablet,iOS,2.4.1,login_failed,45,2157,2639,1800101025,1800101070,0
logs-row-0001348,log-0001348,log-0001348,user-00148,phone,iOS,2.4.0,view,482,2188,2676,1800101100,1800101582,1
logs-row-0001349,log-0001349,log-0001349,user-00149,laptop,iOS,2.5.1,logout,498,2219,2713,1800101175,1800101673,1
logs-row-0001350,log-0001350,log-0001350,user-00150,desktop,iOS,2.5.0,login,516,2250,2750,1800101250,1800101766,1
logs-row-0001351,log-0001351,log-0001351,user-00151,tablet,iOS,2.4.1,purchase,535,2281,2787,1800101325,1800101860,1
logs-row-0001352,log-0001352,log-0001352,user-00152,phone,iOS,2.4.0,login_failed,45,2312,2824,1800101400,1800101445,0
logs-row-0001353,log-0001353,log-0001353,user-00153,laptop,iOS,2.5.1,view,576,2343,2861,1800101475,1800102051,1
logs-row-0001354,log-0001354,log-0001354,user-00154,desktop,iOS,2.5.0,logout,593,2374,2898,1800101550,1800102143,1
logs-row-0001355,log-0001355,log-0001355,user-00155,tablet,iOS,2.4.1,login,615,2405,2935,1800101625,1800102240,1
logs-row-0001356,log-0001356,log-0001356,user-00156,phone,iOS,2.4.0,purchase,633,2436,2972,1800101700,1800102333,1
logs-row-0001357,log-0001357,log-0001357,user-00157,laptop,iOS,2.5.1,login_failed,45,2467,3009,1800101775,1800101820,0
logs-row-0001358,log-0001358,log-0001358,user-00158,desktop,iOS,2.5.0,view,669,2498,3046,1800101850,1800102519,1
logs-row-0001359,log-0001359,log-0001359,user-00159,tablet,iOS,2.4.1,logout,690,2529,3083,1800101925,1800102615,1
logs-row-0001360,log-0001360,log-0001360,user-00160,phone,iOS,2.4.0,login,711,2560,3120,1800102000,1800102711,1
logs-row-0001361,log-0001361,log-0001361,user-00161,laptop,iOS,2.5.1,purchase,724,2591,3157,1800102075,1800102799,1
logs-row-0001362,log-0001362,log-0001362,user-00162,desktop,iOS,2.5.0,login_failed,45,2622,3194,1800102150,1800102195,0
logs-row-0001363,log-0001363,log-0001363,user-00163,tablet,iOS,2.4.1,view,767,2653,3231,1800102225,1800102992,1
logs-row-0001364,log-0001364,log-0001364,user-00164,phone,iOS,2.4.0,logout,783,2684,3268,1800102300,1800103083,1
logs-row-0001365,log-0001365,log-0001365,user-00165,laptop,iOS,2.5.1,login,807,2715,3305,1800102375,1800103182,1
logs-row-0001366,log-0001366,log-0001366,user-00166,desktop,iOS,2.5.0,purchase,820,2746,3342,1800102450,1800103270,1
logs-row-0001367,log-0001367,log-0001367,user-00167,tablet,iOS,2.4.1,login_failed,45,2777,3379,1800102525,1800102570,0
logs-row-0001368,log-0001368,log-0001368,user-00168,phone,iOS,2.4.0,view,862,2808,3416,1800102600,1800103462,1
logs-row-0001369,log-0001369,log-0001369,user-00169,laptop,iOS,2.5.1,logout,879,2839,3453,1800102675,1800103554,1
logs-row-0001370,log-0001370,log-0001370,user-00170,desktop,iOS,2.5.0,login,901,2870,3490,1800102750,1800103651,1
logs-row-0001371,log-0001371,log-0001371,user-00171,tablet,iOS,2.4.1,purchase,921,2901,3527,1800102825,1800103746,1
logs-row-0001372,log-0001372,log-0001372,user-00172,phone,iOS,2.4.0,login_failed,45,2932,3564,1800102900,1800102945,0
logs-row-0001373,log-0001373,log-0001373,user-00173,laptop,iOS,2.5.1,view,954,2963,3601,1800102975,1800103929,1
logs-row-0001374,log-0001374,log-0001374,user-00174,desktop,iOS,2.5.0,logout,74,2994,3638,1800103050,1800103124,1
logs-row-0001375,log-0001375,log-0001375,user-00175,tablet,iOS,2.4.1,login,94,3025,3675,1800103125,1800103219,1
logs-row-0001376,log-0001376,log-0001376,user-00176,phone,iOS,2.4.0,purchase,109,3056,3712,1800103200,1800103309,1
logs-row-0001377,log-0001377,log-0001377,user-00177,laptop,iOS,2.5.1,login_failed,45,3087,3749,1800103275,1800103320,0
logs-row-0001378,log-0001378,log-0001378,user-00178,desktop,iOS,2.5.0,view,148,3118,3786,1800103350,1800103498,1
logs-row-0001379,log-0001379,log-0001379,user-00179,tablet,iOS,2.4.1,logout,170,3149,3823,1800103425,1800103595,1
logs-row-0001380,log-0001380,log-0001380,user-00180,phone,iOS,2.4.0,login,186,3180,3860,1800103500,1800103686,1
logs-row-0001381,log-0001381,log-0001381,user-00181,laptop,iOS,2.5.1,purchase,207,3211,3897,1800103575,1800103782,1
logs-row-0001382,log-0001382,log-0001382,user-00182,desktop,iOS,2.5.0,login_failed,45,3242,3934,1800103650,1800103695,0
logs-row-0001383,log-0001383,log-0001383,user-00183,tablet,iOS,2.4.1,view,245,3273,3971,1800103725,1800103970,1
logs-row-0001384,log-0001384,log-0001384,user-00184,phone,iOS,2.4.0,logout,266,3304,4008,1800103800,1800104066,1
logs-row-0001385,log-0001385,log-0001385,user-00185,laptop,iOS,2.5.1,login,285,3335,4045,1800103875,1800104160,1
logs-row-0001386,log-0001386,log-0001386,user-00186,desktop,iOS,2.5.0,purchase,300,3366,4082,1800103950,1800104250,1
logs-row-0001387,log-0001387,log-0001387,user-00187,tablet,iOS,2.4.1,login_failed,45,3397,4119,1800104025,1800104070,0
logs-row-0001388,log-0001388,log-0001388,user-00188,phone,iOS,2.4.0,view,339,3428,4156,1800104100,1800104439,1
logs-row-0001389,log-0001389,log-0001389,user-00189,laptop,iOS,2.5.1,logout,356,3459,4193,1800104175,1800104531,1
logs-row-0001390,log-0001390,log-0001390,user-00190,desktop,iOS,2.5.0,login,377,3490,4230,1800104250,1800104627,1
logs-row-0001391,log-0001391,log-0001391,user-00191,tablet,iOS,2.4.1,purchase,396,3521,4267,1800104325,1800104721,1
logs-row-0001392,log-0001392,log-0001392,user-00192,phone,iOS,2.4.0,login_failed,45,3552,4304,1800104400,1800104445,0
logs-row-0001393,log-0001393,log-0001393,user-00193,laptop,iOS,2.5.1,view,438,3583,4341,1800104475,1800104913,1
logs-row-0001394,log-0001394,log-0001394,user-00194,desktop,iOS,2.5.0,logout,453,3614,4378,1800104550,1800105003,1
logs-row-0001395,log-0001395,log-0001395,user-00195,tablet,iOS,2.4.1,login,471,3645,4415,1800104625,1800105096,1
logs-row-0001396,log-0001396,log-0001396,user-00196,phone,iOS,2.4.0,purchase,493,3676,4452,1800104700,1800105193,1
logs-row-0001397,log-0001397,log-0001397,user-00197,laptop,iOS,2.5.1,login_failed,45,3707,4489,1800104775,1800104820,0
logs-row-0001398,log-0001398,log-0001398,user-00198,desktop,iOS,2.5.0,view,530,3738,4526,1800104850,1800105380,1
logs-row-0001399,log-0001399,log-0001399,user-00199,tablet,iOS,2.4.1,logout,547,3769,4563,1800104925,1800105472,1
logs-row-0001400,log-0001400,log-0001400,user-00000,phone,iOS,2.4.0,login,567,3800,4600,1800105000,1800105567,1
logs-row-0001401,log-0001401,log-0001401,user-00001,laptop,iOS,2.5.1,purchase,587,3831,4637,1800105075,1800105662,1
logs-row-0001402,log-0001402,log-0001402,user-00002,desktop,iOS,2.5.0,login_failed,45,3862,4674,1800105150,1800105195,0
logs-row-0001403,log-0001403,log-0001403,user-00003,tablet,iOS,2.4.1,view,623,3893,4711,1800105225,1800105848,1
logs-row-0001404,log-0001404,log-0001404,user-00004,phone,iOS,2.4.0,logout,642,3924,4748,1800105300,1800105942,1
logs-row-0001405,log-0001405,log-0001405,user-00005,laptop,iOS,2.5.1,login,661,3955,4785,1800105375,1800106036,1
logs-row-0001406,log-0001406,log-0001406,user-00006,desktop,iOS,2.5.0,purchase,685,3986,4822,1800105450,1800106135,1
logs-row-0001407,log-0001407,log-0001407,user-00007,tablet,iOS,2.4.1,login_failed,45,4017,4859,1800105525,1800105570,0
logs-row-0001408,log-0001408,log-0001408,user-00008,phone,iOS,2.4.0,view,719,4048,4896,1800105600,1800106319,1
logs-row-0001409,log-0001409,log-0001409,user-00009,laptop,iOS,2.5.1,logout,738,4079,4933,1800105675,1800106413,1
logs-row-0001410,log-0001410,log-0001410,user-00010,desktop,iOS,2.5.0,login,759,4110,4970,1800105750,1800106509,1
logs-row-0001411,log-0001411,log-0001411,user-00011,tablet,iOS,2.4.1,purchase,779,4141,5007,1800105825,1800106604,1
logs-row-0001412,log-0001412,log-0001412,user-00012,phone,iOS,2.4.0,login_failed,45,4172,5044,1800105900,1800105945,0
logs-row-0001413,log-0001413,log-0001413,user-00013,laptop,iOS,2.5.1,view,817,4203,5081,1800105975,1800106792,1
logs-row-0001414,log-0001414,log-0001414,user-00014,desktop,iOS,2.5.0,logout,836,4234,5118,1800106050,1800106886,1
logs-row-0001415,log-0001415,log-0001415,user-00015,tablet,iOS,2.4.1,login,854,4265,5155,1800106125,1800106979,1
logs-row-0001416,log-0001416,log-0001416,user-00016,phone,iOS,2.4.0,purchase,872,4296,5192,1800106200,1800107072,1
logs-row-0001417,log-0001417,log-0001417,user-00017,laptop,iOS,2.5.1,login_failed,45,4327,5229,1800106275,1800106320,0
logs-row-0001418,log-0001418,log-0001418,user-00018,desktop,iOS,2.5.0,view,910,4358,5266,1800106350,1800107260,1
logs-row-0001419,log-0001419,log-0001419,user-00019,tablet,iOS,2.4.1,logout,930,4389,5303,1800106425,1800107355,1
logs-row-0001420,log-0001420,log-0001420,user-00020,phone,iOS,2.4.0,login,950,4420,5340,1800106500,1800107450,1
logs-row-0001421,log-0001421,log-0001421,user-00021,laptop,iOS,2.5.1,purchase,964,4451,5377,1800106575,1800107539,1
logs-row-0001422,log-0001422,log-0001422,user-00022,desktop,iOS,2.5.0,login_failed,25,4482,5414,1800106650,1800106675,0
logs-row-0001423,log-0001423,log-0001423,user-00023,tablet,iOS,2.4.1,view,107,4513,5451,1800106725,1800106832,1
logs-row-0001424,log-0001424,log-0001424,user-00024,phone,iOS,2.4.0,logout,128,4544,5488,1800106800,1800106928,1
logs-row-0001425,log-0001425,log-0001425,user-00025,laptop,iOS,2.5.1,login,140,4575,5525,1800106875,1800107015,1
logs-row-0001426,log-0001426,log-0001426,user-00026,desktop,iOS,2.5.0,purchase,160,4606,5562,1800106950,1800107110,1
logs-row-0001427,log-0001427,log-0001427,user-00027,tablet,iOS,2.4.1,login_failed,45,4637,5599,1800107025,1800107070,0
logs-row-0001428,log-0001428,log-0001428,user-00028,phone,iOS,2.4.0,view,201,4668,5636,1800107100,1800107301,1
logs-row-0001429,log-0001429,log-0001429,user-00029,laptop,iOS,2.5.1,logout,223,4699,5673,1800107175,1800107398,1
logs-row-0001430,log-0001430,log-0001430,user-00030,desktop,iOS,2.5.0,login,242,4730,5710,1800107250,1800107492,1
logs-row-0001431,log-0001431,log-0001431,user-00031,tablet,iOS,2.4.1,purchase,254,4761,5747,1800107325,1800107579,1
logs-row-0001432,log-0001432,log-0001432,user-00032,phone,iOS,2.4.0,login_failed,45,4792,5784,1800107400,1800107445,0
logs-row-0001433,log-0001433,log-0001433,user-00033,laptop,iOS,2.5.1,view,297,4823,5821,1800107475,1800107772,1
logs-row-0001434,log-0001434,log-0001434,user-00034,desktop,iOS,2.5.0,logout,315,4854,5858,1800107550,1800107865,1
logs-row-0001435,log-0001435,log-0001435,user-00035,tablet,iOS,2.4.1,login,333,4885,5895,1800107625,1800107958,1
logs-row-0001436,log-0001436,log-0001436,user-00036,phone,iOS,2.4.0,purchase,354,4916,5932,1800107700,1800108054,1
logs-row-0001437,log-0001437,log-0001437,user-00037,laptop,iOS,2.5.1,login_failed,45,4947,5969,1800107775,1800107820,0
logs-row-0001438,log-0001438,log-0001438,user-00038,desktop,iOS,2.5.0,view,391,4978,6006,1800107850,1800108241,1
logs-row-0001439,log-0001439,log-0001439,user-00039,tablet,iOS,2.4.1,logout,408,5009,6043,1800107925,1800108333,1
logs-row-0001440,log-0001440,log-0001440,user-00040,phone,iOS,2.4.0,login,430,5040,6080,1800108000,1800108430,1
logs-row-0001441,log-0001441,log-0001441,user-00041,laptop,iOS,2.5.1,purchase,449,5071,6117,1800108075,1800108524,1
logs-row-0001442,log-0001442,log-0001442,user-00042,desktop,iOS,2.5.0,login_failed,45,5102,6154,1800108150,1800108195,0
logs-row-0001443,log-0001443,log-0001443,user-00043,tablet,iOS,2.4.1,view,489,5133,6191,1800108225,1800108714,1
logs-row-0001444,log-0001444,log-0001444,user-00044,phone,iOS,2.4.0,logout,508,5164,6228,1800108300,1800108808,1
logs-row-0001445,log-0001445,log-0001445,user-00045,laptop,iOS,2.5.1,login,526,5195,6265,1800108375,1800108901,1
logs-row-0001446,log-0001446,log-0001446,user-00046,desktop,iOS,2.5.0,purchase,546,5226,6302,1800108450,1800108996,1
logs-row-0001447,log-0001447,log-0001447,user-00047,tablet,iOS,2.4.1,login_failed,45,5257,6339,1800108525,1800108570,0
logs-row-0001448,log-0001448,log-0001448,user-00048,phone,iOS,2.4.0,view,577,5288,6376,1800108600,1800109177,1
logs-row-0001449,log-0001449,log-0001449,user-00049,laptop,iOS,2.5.1,logout,602,5319,6413,1800108675,1800109277,1
logs-row-0001450,log-0001450,log-0001450,user-00050,desktop,iOS,2.5.0,login,615,5350,6450,1800108750,1800109365,1
logs-row-0001451,log-0001451,log-0001451,user-00051,tablet,iOS,2.4.1,purchase,634,5381,6487,1800108825,1800109459,1
logs-row-0001452,log-0001452,log-0001452,user-00052,phone,iOS,2.4.0,login_failed,45,412,6524,1800108900,1800108945,0
logs-row-0001453,log-0001453,log-0001453,user-00053,laptop,iOS,2.5.1,view,675,443,6561,1800108975,1800109650,1
logs-row-0001454,log-0001454,log-0001454,user-00054,desktop,iOS,2.5.0,logout,692,474,6598,1800109050,1800109742,1
logs-row-0001455,log-0001455,log-0001455,user-00055,tablet,iOS,2.4.1,login,713,505,6635,1800109125,1800109838,1
logs-row-0001456,log-0001456,log-0001456,user-00056,phone,iOS,2.4.0,purchase,729,536,6672,1800109200,1800109929,1
logs-row-0001457,log-0001457,log-0001457,user-00057,laptop,iOS,2.5.1,login_failed,45,567,6709,1800109275,1800109320,0
logs-row-0001458,log-0001458,log-0001458,user-00058,desktop,iOS,2.5.0,view,774,598,6746,1800109350,1800110124,1
logs-row-0001459,log-0001459,log-0001459,user-00059,tablet,iOS,2.4.1,logout,788,629,6783,1800109425,1800110213,1
logs-row-0001460,log-0001460,log-0001460,user-00060,phone,iOS,2.4.0,login,807,660,6820,1800109500,1800110307,1
logs-row-0001461,log-0001461,log-0001461,user-00061,laptop,iOS,2.5.1,purchase,828,691,6857,1800109575,1800110403,1
logs-row-0001462,log-0001462,log-0001462,user-00062,desktop,iOS,2.5.0,login_failed,45,722,6894,1800109650,1800109695,0
logs-row-0001463,log-0001463,log-0001463,user-00063,tablet,iOS,2.4.1,view,868,753,6931,1800109725,1800110593,1
logs-row-0001464,log-0001464,log-0001464,user-00064,phone,iOS,2.4.0,logout,887,784,6968,1800109800,1800110687,1
logs-row-0001465,log-0001465,log-0001465,user-00065,laptop,iOS,2.5.1,login,906,815,7005,1800109875,1800110781,1
logs-row-0001466,log-0001466,log-0001466,user-00066,desktop,iOS,2.5.0,purchase,925,846,7042,1800109950,1800110875,1
logs-row-0001467,log-0001467,log-0001467,user-00067,tablet,iOS,2.4.1,login_failed,45,877,7079,1800110025,1800110070,0
logs-row-0001468,log-0001468,log-0001468,user-00068,phone,iOS,2.4.0,view,962,908,7116,1800110100,1800111062,1
logs-row-0001469,log-0001469,log-0001469,user-00069,laptop,iOS,2.5.1,logout,81,939,7153,1800110175,1800110256,1
logs-row-0001470,log-0001470,log-0001470,user-00070,desktop,iOS,2.5.0,login,99,970,7190,1800110250,1800110349,1
logs-row-0001471,log-0001471,log-0001471,user-00071,tablet,iOS,2.4.1,purchase,120,1001,7227,1800110325,1800110445,1
logs-row-0001472,log-0001472,log-0001472,user-00072,phone,iOS,2.4.0,login_failed,45,1032,7264,1800110400,1800110445,0
logs-row-0001473,log-0001473,log-0001473,user-00073,laptop,iOS,2.5.1,view,157,1063,7301,1800110475,1800110632,1
logs-row-0001474,log-0001474,log-0001474,user-00074,desktop,iOS,2.5.0,logout,174,1094,7338,1800110550,1800110724,1
logs-row-0001475,log-0001475,log-0001475,user-00075,tablet,iOS,2.4.1,login,192,1125,7375,1800110625,1800110817,1
logs-row-0001476,log-0001476,log-0001476,user-00076,phone,iOS,2.4.0,purchase,214,1156,7412,1800110700,1800110914,1
logs-row-0001477,log-0001477,log-0001477,user-00077,laptop,iOS,2.5.1,login_failed,45,1187,7449,1800110775,1800110820,0
logs-row-0001478,log-0001478,log-0001478,user-00078,desktop,iOS,2.5.0,view,250,1218,7486,1800110850,1800111100,1
logs-row-0001479,log-0001479,log-0001479,user-00079,tablet,iOS,2.4.1,logout,266,1249,7523,1800110925,1800111191,1
logs-row-0001480,log-0001480,log-0001480,user-00080,phone,iOS,2.4.0,login,289,1280,7560,1800111000,1800111289,1
logs-row-0001481,log-0001481,log-0001481,user-00081,laptop,iOS,2.5.1,purchase,310,1311,7597,1800111075,1800111385,1
logs-row-0001482,log-0001482,log-0001482,user-00082,desktop,iOS,2.5.0,login_failed,45,1342,7634,1800111150,1800111195,0
logs-row-0001483,log-0001483,log-0001483,user-00083,tablet,iOS,2.4.1,view,342,1373,7671,1800111225,1800111567,1
logs-row-0001484,log-0001484,log-0001484,user-00084,phone,iOS,2.4.0,logout,364,1404,7708,1800111300,1800111664,1
logs-row-0001485,log-0001485,log-0001485,user-00085,laptop,iOS,2.5.1,login,383,1435,7745,1800111375,1800111758,1
logs-row-0001486,log-0001486,log-0001486,user-00086,desktop,iOS,2.5.0,purchase,404,1466,7782,1800111450,1800111854,1
logs-row-0001487,log-0001487,log-0001487,user-00087,tablet,iOS,2.4.1,login_failed,45,1497,7819,1800111525,1800111570,0
logs-row-0001488,log-0001488,log-0001488,user-00088,phone,iOS,2.4.0,view,443,1528,7856,1800111600,1800112043,1
logs-row-0001489,log-0001489,log-0001489,user-00089,laptop,iOS,2.5.1,logout,462,1559,7893,1800111675,1800112137,1
logs-row-0001490,log-0001490,log-0001490,user-00090,desktop,iOS,2.5.0,login,475,1590,7930,1800111750,1800112225,1
logs-row-0001491,log-0001491,log-0001491,user-00091,tablet,iOS,2.4.1,purchase,500,1621,7967,1800111825,1800112325,1
logs-row-0001492,log-0001492,log-0001492,user-00092,phone,iOS,2.4.0,login_failed,45,1652,8004,1800111900,1800111945,0
logs-row-0001493,log-0001493,log-0001493,user-00093,laptop,iOS,2.5.1,view,539,1683,8041,1800111975,1800112514,1
logs-row-0001494,log-0001494,log-0001494,user-00094,desktop,iOS,2.5.0,logout,556,1714,8078,1800112050,1800112606,1
logs-row-0001495,log-0001495,log-0001495,user-00095,tablet,iOS,2.4.1,login,571,1745,8115,1800112125,1800112696,1
logs-row-0001496,log-0001496,log-0001496,user-00096,phone,iOS,2.4.0,purchase,590,1776,8152,1800112200,1800112790,1
logs-row-0001497,log-0001497,log-0001497,user-00097,laptop,iOS,2.5.1,login_failed,45,1807,8189,1800112275,1800112320,0
logs-row-0001498,log-0001498,log-0001498,user-00098,desktop,iOS,2.5.0,view,629,1838,8226,1800112350,1800112979,1
logs-row-0001499,log-0001499,log-0001499,user-00099,tablet,iOS,2.4.1,logout,652,1869,8263,1800112425,1800113077,1
logs-row-0001500,log-0001500,log-0001500,user-00100,phone,iOS,2.4.0,login,668,1900,8300,1800112500,1800113168,1
logs-row-0001501,log-0001501,log-0001501,user-00101,laptop,iOS,2.5.1,purchase,685,1931,8337,1800112575,1800113260,1
logs-row-0001502,log-0001502,log-0001502,user-00102,desktop,iOS,2.5.0,login_failed,45,1962,8374,1800112650,1800112695,0
logs-row-0001503,log-0001503,log-0001503,user-00103,tablet,iOS,2.4.1,view,727,1993,8411,1800112725,1800113452,1
logs-row-0001504,log-0001504,log-0001504,user-00104,phone,iOS,2.4.0,logout,745,2024,8448,1800112800,1800113545,1
